Article,Size,Qty,From,To,Reason,DispatchPolicy,DispatchWeekday,DispatchDate,EtaDate,ConsolidationStatus,RouteCluster,PlanningNote
59/D925FONE,38,1.0,TV,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/D925FONE,40,1.0,TV,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/D925FONE,37,1.0,TV,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/D928CBL,36,1.0,LN,AR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/D928CBL,38,1.0,ME2,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/D928CBL,40,1.0,ME2,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/D928CCU,37,1.0,RI,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/D928CCU,38,1.0,RI,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/D928CTM,38,1.0,ME2,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/D928CTM,39,1.0,ME2,CO,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/D928CTM,40,1.0,ME2,CO,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/D928CTM,36,1.0,TV,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/D928CTO,39,1.0,RI,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/D928CTO,37,1.0,TV,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/D928CTO,38,1.0,TV,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/D928FONE,37,1.0,RI,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/D928FONE,38,1.0,RI,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/D928FONE,39,1.0,RI,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/DI100LEO,39,1.0,SC,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/DI100NE,37,1.0,MC,NV,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/DI100NE,38,1.0,MC,NV,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/DI100NE,39,1.0,MC,NV,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/FA11PNE,38,1.0,CA,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/FA11PNE,40,1.0,CA,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/FA11PNE,38,1.0,MC,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/FA11PNE,38,1.0,ME2,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/FA11PNE,40,1.0,ME2,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/FA11PNE,41,1.0,MI,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/FA11PNE,37,1.0,MI,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/FA11PNE,38,1.0,PM,MI,Fallback to outlet (unfillable run),COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/FA11PNE,40,1.0,PM,MI,Fallback to outlet (unfillable run),COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/FA11PNE,37,1.0,PM,NV,Fill required run,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/FA11PNE,38,1.0,RI,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/FA11PNE,40,1.0,RI,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/FA11PNE,41,1.0,RI,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/FA11PNE,37,1.0,RI,NV,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/FA11PNE,37,1.0,SD,AR,Top-up to target,SD_QTY_TRIGGER,Thursday,2026-03-19,2026-03-20,PLANNED,,SD rilasciato per soglia quantità pronta.
59/FA11PNE,38,1.0,SD,AR,Top-up to target,SD_QTY_TRIGGER,Thursday,2026-03-19,2026-03-20,PLANNED,,SD rilasciato per soglia quantità pronta.
59/FA11PNE,39,1.0,SD,AR,Top-up to target,SD_QTY_TRIGGER,Thursday,2026-03-19,2026-03-20,PLANNED,,SD rilasciato per soglia quantità pronta.
59/FA11PNE,40,1.0,SD,AR,Top-up to target,SD_QTY_TRIGGER,Thursday,2026-03-19,2026-03-20,PLANNED,,SD rilasciato per soglia quantità pronta.
59/FA11PNE,38,1.0,SM,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/FA11PNE,37,1.0,TV,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/FA11PNE,38,1.0,TV,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/FA11PNE,40,1.0,TV,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/FA1CNE,37,1.0,RI,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/FA1CNE,38,1.0,RI,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/FA1CTM,39,1.0,AU,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/FA1CTM,37,1.0,PM,RM,Top-up to target,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/FA1PNE,38,1.0,ME2,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/FA1PNE,39,1.0,ME2,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/FA1PNE,37,1.0,PM,AR,Top-up to target,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/FA1PNE,41,1.0,PM,AR,Top-up to target,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/FA1PNE,38,1.0,PM,RM,Top-up to target,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/FA1PNE,39,1.0,RI,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/FA1PNE,40,1.0,TV,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/FA3PTNE,37,1.0,PM,OR,Fill required run,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/FA3PTNE,38,1.0,PM,RI,Top-up to target,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/FA3PTNE,38,1.0,TV,OR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/FA8CNE,38,1.0,PM,RM,Top-up to target,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/FA8CTM,38,1.0,SM,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/FA8CTM,39,1.0,SM,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/FA8CTM,40,1.0,SM,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/FA8CTM,41,1.0,SM,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/FA8CTM,39,1.0,TV,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/FAR22CTM,37,1.0,SC,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/FAR22CTM,41,1.0,SC,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/FAR22PNE,37,1.0,MI,CO,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/FAR22PNE,38,1.0,MI,LN,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/FAR33PNE,38,1.0,MI,RI,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GA90CTM,38,1.0,CA,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GA90PNE,42,1.0,CA,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GA90PNE,38,1.0,CA,OR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GA90PNE,38,1.0,MC,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GA90PNE,39,1.0,MC,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GA90PNE,37,1.0,MC,CO,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GA90PNE,38,1.0,SC,CO,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GA90PNE,37,1.0,SC,OR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GA90PNE,39,1.0,SC,OR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GA90PNE,37,1.0,SD,BO,Top-up to target,SD_QTY_TRIGGER,Thursday,2026-03-19,2026-03-20,PLANNED,,SD rilasciato per soglia quantità pronta.
59/GA90PNE,36,1.0,SM,BO,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GA90PNE,38,1.0,SM,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GA90PNE,39,1.0,SM,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GA90PNE,40,1.0,SM,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GA90PNE,37,1.0,SM,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GIUS1PTM,38,1.0,ME2,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GIUS1PTM,39,1.0,ME2,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GIUS1PTM,37,1.0,RI,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GIUS1PTM,40,1.0,RI,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GIUS1PTM,38,1.0,RI,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GIUS1PTM,39,1.0,RI,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,37,1.0,AR,AU,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,38,1.0,AR,AU,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,36,1.0,AR,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,40,1.0,AR,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,36,1.0,BO,AU,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,37,2.0,BO,AU,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,36,1.0,BO,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GL81BINE,39,1.0,BO,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GL81BINE,40,1.0,BO,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GL81BINE,38,1.0,BO,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,39,1.0,BO,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,37,1.0,BS,NV,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,38,1.0,BS,NV,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,39,1.0,BS,NV,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,36,1.0,BS,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,37,1.0,CO,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GL81BINE,38,1.0,CO,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GL81BINE,37,1.0,LN,AR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81BINE,37,1.0,NV,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,39,1.0,NV,VR,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,36,1.0,OR,AR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81BINE,38,1.0,OR,AR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81BINE,39,1.0,OR,AR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81BINE,37,1.0,OR,RI,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,37,1.0,OR,RI,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,38,1.0,OR,RI,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,39,1.0,OR,RI,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,40,1.0,RI,AR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81BINE,36,1.0,RI,BO,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,37,1.0,RI,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,36,1.0,VR,AU,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,38,1.0,VR,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,39,1.0,VR,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,40,1.0,VR,BO,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81BINE,37,1.0,VR,OR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81BINE,38,1.0,VR,OR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81BINE,38,1.0,VR,OR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81BINE,39,1.0,VR,OR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81LETM,36,1.0,AR,EU,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/GL81LETM,37,1.0,BO,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GL81LETM,38,1.0,BO,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GL81LETM,40,1.0,BO,EU,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/GL81LETM,36,1.0,BO,OR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81LETM,37,1.0,BO,OR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81LETM,38,1.0,BO,OR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81LETM,39,1.0,BO,OR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81LETM,36,1.0,BS,BO,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81LETM,37,1.0,BS,BO,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81LETM,39,1.0,BS,BO,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81LETM,40,1.0,BS,BO,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81LETM,36,1.0,CO,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81LETM,41,1.0,CO,AU,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81LETM,39,1.0,CO,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GL81LETM,40,1.0,CO,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/GL81LETM,37,1.0,CO,OR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81LETM,38,1.0,CO,OR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81LETM,37,1.0,EU,AU,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/GL81LETM,36,1.0,EU,BS,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/GL81LETM,39,1.0,EU,OR,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/GL81LETM,40,1.0,EU,OR,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/GL81LETM,37,1.0,NV,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81LETM,38,1.0,NV,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/GL81LETM,36,1.0,OR,AU,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81LETM,37,1.0,OR,RI,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81LETM,37,1.0,OR,RI,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/GL81LETM,38,1.0,OR,RI,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
